1569,"""Holman Deadlift to Front Raise""","""Strength""","""Lower Back""","""Dumbbell""","""Intermediate"""
1570,"""Holman Deadlift to Chest Press""","""Strength""","""Lower Back""","""Dumbbell""","""Intermediate"""
1571,"""Holman Deadlift to Squat Thrust""","""Strength""","""Lower Back""","""Dumbbell""","""Intermediate"""
1572,"""Holman Deadlift to Biceps Curl""","""Strength""","""Lower Back""","""Dumbbell""","""Intermediate"""
1573,"""Dumbbell kickstand deadlift""","""Strength""","""Lower Back""","""Dumbbell""","""Intermediate"""
1574,"""Single-leg stiff-legged deadlift to row""","""Strength""","""Lower Back""","""Dumbbell""","""Intermediate"""
1575,"""FYR2 Dumbbell Deadlift""","""Strength""","""Lower Back""","""Dumbbell""","""Intermediate"""
1576,"""FYR2 Dumbbell Deadlift to Dumbbell Upright Row""","""Strength""","""Lower Back""","""Dumbbell""","""Intermediate"""
1577,"""Atlas Stones""","""Strongman""","""Lower Back""","""Other""","""Intermediate"""
1578,"""Axle Deadlift""","""Strongman""","""Lower Back""","""Other""","""Beginner"""
1579,"""Atlas Stone Trainer""","""Strongman""","""Lower Back""","""Other""","""Beginner"""
1580,"""Partner Flat-Bench Back Extension""","""Strength""","""Lower Back""","""Other""","""Beginner"""
1581,"""Keg Load""","""Strongman""","""Lower Back""","""Other""","""Beginner"""
1582,"""Partner bench back extension""","""Strength""","""Lower Back""","""Other""","""Beginner"""
1583,"""Rack Pull - Gethin Variation""","""Strength""","""Lower Back""","""Other""","""Intermediate"""
1584,"""Hex Bar Deadlift - Gethin Variation""","""Strength""","""Lower Back""","""Other""","""Intermediate"""
1585,"""Holman Deadlift""","""Strength""","""Lower Back""","""Other""","""Intermediate"""
1586,"""ACFT Low-handle trap bar deadlift""","""Strength""","""Lower Back""","""Other""","""Intermediate"""
1587,"""Neutral-grip lat pull-down""","""Strength""","""Lower Back""","""Cable""","""Intermediate"""
1588,"""Seated cable deadlift""","""Strength""","""Lower Back""","""Cable""","""Intermediate"""
1589,"""Cable stiff-legged deadlift""","""Strength""","""Lower Back""","""Cable""","""Intermediate"""
1590,"""Single-leg cable stiff-legged deadlift""","""Strength""","""Lower Back""","""Cable""","""Intermediate"""
1591,"""UNS Banded Dumbbell Romanian Deadlift""","""Strength""","""Lower Back""","""Cable""","""Intermediate"""
1592,"""Seated Back Extension""","""Strength""","""Lower Back""","""Machine""","""Beginner"""
1593,"""Back extension""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1594,"""Hyperextensions With No Hyperextension Bench""","""Strength""","""Lower Back""","""Body Only""","""Beginner"""
1595,"""Superman""","""Stretching""","""Lower Back""","""Body Only""","""Intermediate"""
1596,"""Hug A Ball""","""Stretching""","""Lower Back""","""Body Only""","""Intermediate"""
1597,"""Child's pose""","""Stretching""","""Lower Back""","""Body Only""","""Intermediate"""
1598,"""Pelvic Tilt Into Bridge""","""Stretching""","""Lower Back""","""Body Only""","""Intermediate"""
1599,"""Hug Knees To Chest""","""Stretching""","""Lower Back""","""Body Only""","""Intermediate"""
1600,"""Pyramid""","""Stretching""","""Lower Back""","""Body Only""","""Intermediate"""
1601,"""Partner Superman with alternating high-five""","""Strength""","""Lower Back""","""Body Only""","""Beginner"""
1602,"""Yoga plex""","""Stretching""","""Lower Back""","""Body Only""","""Intermediate"""
1603,"""TBS Back Extension""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1604,"""Lower Back Stretch - Yates Variation""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1605,"""Hyperextension - Gethin Variation""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1606,"""Back Extension - Gethin Variation""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1607,"""HM Banana Stretch""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1608,"""HM T-Spine Stretch on Wall""","""Stretching""","""Lower Back""","""Body Only""","""Intermediate"""
1609,"""HM Child's Pose""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1610,"""HM Cobra""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1611,"""HM Cobra With Arm Retraction""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1612,"""HM Dive-Bomber""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1613,"""HM Downward-Facing Dog Pose""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1614,"""HM Downward Dog To Left Leg Extension To Warrior Pose""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1615,"""HM Downward Dog To Right Leg Extension To Warrior Pose""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1616,"""HM Spine Twist""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1617,"""HM Good Morning""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1618,"""HM Rag Doll""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1619,"""HM Upward-Facing Dog Pose""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1620,"""Superman-""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1621,"""Weighted back extension""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1622,"""MetaBurn Alternating Superman""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1623,"""MetaBurn Swimmer""","""Strength""","""Lower Back""","""Body Only""","""Intermediate"""
1624,"""Dancer's Stretch""","""Stretching""","""Lower Back""","""None""","""Beginner"""
1625,"""Cat Stretch""","""Stretching""","""Lower Back""","""None""","""Beginner"""
1626,"""Crossover Reverse Lunge""","""Stretching""","""Lower Back""","""None""","""Beginner"""
1627,"""Standing Pelvic Tilt""","""Stretching""","""Lower Back""","""None""","""Beginner"""
1628,"""Exercise ball weighted hyperextension""","""Strength""","""Lower Back""","""Exercise Ball""","""Beginner"""
1629,"""Exercise ball rear delt fly""","""Strength""","""Lower Back""","""Exercise Ball""","""Intermediate"""
1630,"""Lying rear delt Y""","""Strength""","""Lower Back""","""Exercise Ball""","""Intermediate"""
1631,"""Partner Facing Feet-Elevated Side Plank With Band Row""","""Strength""","""Middle Back""","""Bands""","""Beginner"""
1632,"""Partner side plank band row""","""Strength""","""Middle Back""","""Bands""","""Intermediate"""
1633,"""Band-assisted chin-up""","""Strength""","""Middle Back""","""Bands""","""Intermediate"""
1634,"""30 Back Band-Assisted Pull-Up""","""Strength""","""Middle Back""","""Bands""","""Intermediate"""
1635,"""30 Back Reverse-Grip Band-Assisted Pull-Up""","""Strength""","""Middle Back""","""Bands""","""Intermediate"""
1636,"""Band bent-over row""","""Strength""","""Middle Back""","""Bands""","""Intermediate"""
1637,"""Heavy band bent-over row""","""Strength""","""Middle Back""","""Bands""","""Intermediate"""
1638,"""Reverse-grip bent-over row""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1639,"""One-Arm Long Bar Row""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1640,"""Bent Over Barbell Row""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1641,"""Yates Row Reverse Grip""","""Strength""","""Middle Back""","""Barbell""","""Beginner"""
1642,"""Pendlay Row""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1643,"""Straight Bar Bench Mid Rows""","""Strength""","""Middle Back""","""Barbell""","""Beginner"""
1644,"""Barbell seal row""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1645,"""Yates Row""","""Strength""","""Middle Back""","""Barbell""","""Beginner"""
1646,"""Plate Row""","""Strength""","""Middle Back""","""Barbell""","""Beginner"""
1647,"""Barbell Deadlift Bent Row Complex""","""Strength""","""Middle Back""","""Barbell""","""Beginner"""
1648,"""Single-Arm Landmine Row""","""Strength""","""Middle Back""","""Barbell""","""Beginner"""
1649,"""TBS T-Bar Row""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1650,"""TBS Deficit Deadlift""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1651,"""Bent-Over Barbell Row - Gethin Variation""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1652,"""Barbell bent-over row""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1653,"""UN Barbell Rack Pull""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1654,"""UN Barbell Scrape The Rack""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1655,"""Barbell deadlift bent-over row complex""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1656,"""30 Back Barbell Deadlift""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1657,"""30 Back Bent-Over Barbell Row""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1658,"""30 Back T-Bar Row""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1659,"""30 Back Underhand Bent-Over Barbell Row""","""Strength""","""Middle Back""","""Barbell""","""Intermediate"""
1660,"""Kettlebell alternating renegade row""","""Strength""","""Middle Back""","""Kettlebells""","""Intermediate"""
1661,"""Alternating Kettlebell Row""","""Strength""","""Middle Back""","""Kettlebells""","""Intermediate"""
1662,"""Two-Arm Kettlebell Row""","""Strength""","""Middle Back""","""Kettlebells""","""Beginner"""
1663,"""Kettlebell bent-over row to clean""","""Strength""","""Middle Back""","""Kettlebells""","""Intermediate"""
1664,"""UP Deficit Kettlebell Stiff-Legged Deadlift""","""Strength""","""Middle Back""","""Kettlebells""","""Intermediate"""
1665,"""FYR2 Dagger-Grip Double-Kettlebell Gorilla Row""","""Strength""","""Middle Back""","""Kettlebells""","""Intermediate"""
1666,"""FYR2 Double-Kettlebell Swing Clean""","""Strength""","""Middle Back""","""Kettlebells""","""Intermediate"""
1667,"""Single-arm kettlebell row-""","""Strength""","""Middle Back""","""Kettlebells""","""Intermediate"""
1668,"""FYR2 Ascending-Rep Swing-Squat Complex""","""Strength""","""Middle Back""","""Kettlebells""","""Intermediate"""
1669,"""One-Arm Dumbbell Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1670,"""Incline dumbbell row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1671,"""Bent Over Two-Dumbbell Row With Palms In""","""Strength""","""Middle Back""","""Dumbbell""","""Beginner"""
1672,"""Man-maker""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1673,"""Dumbbell bent-over row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1674,"""Middle Back Shrug""","""Strength""","""Middle Back""","""Dumbbell""","""Beginner"""
1675,"""Dumbbell pull-over to skullcrusher""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1676,"""Dumbbell Fix Single-Arm Dumbbell Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1677,"""Dumbbell Fix Bent-Over Dumbbell Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1678,"""Dumbbell Seal Row - Gethin Variation""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1679,"""Decline dumbbell chest fly""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1680,"""TBS Bent-Over Dumbbell Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1681,"""HM Alternating Bent-Over Quick Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1682,"""HM Bent-Over Dumbbell Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1683,"""AM Single Arm Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1684,"""Dumbbell stiff-legged deadlift""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1685,"""Single-arm bench dumbbell row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1686,"""UN Bent-Over Dumbbell Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1687,"""UN Dumbbell RDL""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1688,"""UN Chest Supported Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1689,"""MetaBurn Bent-Over Renegade Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1690,"""30 Back Bent-Over Dumbbell Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1691,"""30 Back Dumbbell Pull-Over""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1692,"""30 Back Incline Dumbbell Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1693,"""30 Back Single-Arm Dumbbell Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1694,"""30 Back Single-Arm Dumbbell Swing Row""","""Strength""","""Middle Back""","""Dumbbell""","""Intermediate"""
1695,"""T-Bar Row with Handle""","""Strength""","""Middle Back""","""Other""","""Intermediate"""
1696,"""T-Bar Row""","""Strength""","""Middle Back""","""Other""","""Intermediate"""
1697,"""Alternating sit-through with crunch""","""Strength""","""Middle Back""","""Other""","""Intermediate"""
1698,"""Seated Cable Rows""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1699,"""Upside-down pull-up""","""Strength""","""Middle Back""","""Other""","""Intermediate"""
1700,"""Smith machine inverted row""","""Strength""","""Middle Back""","""Other""","""Intermediate"""
1701,"""Lying T-Bar Row""","""Strength""","""Middle Back""","""Other""","""Intermediate"""
1702,"""Suspended row""","""Strength""","""Middle Back""","""Other""","""Intermediate"""
1703,"""Inverted Row with Straps""","""Strength""","""Middle Back""","""Other""","""Beginner"""
1704,"""One Arm Chin-Up""","""Strength""","""Middle Back""","""Other""","""Beginner"""
1705,"""Sled Row""","""Strength""","""Middle Back""","""Other""","""Beginner"""
1706,"""Paul Carter T-Bar Row""","""Strength""","""Middle Back""","""Other""","""Intermediate"""
1707,"""Single-Arm Bent-Over Rear Delt Raise - Gethin Variation""","""Strength""","""Middle Back""","""Other""","""Intermediate"""
1708,"""30 Back Plate Hyperextension""","""Strength""","""Middle Back""","""Other""","""Intermediate"""
1709,"""Seated Cable Rows""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1710,"""Single-arm cable seated row""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1711,"""Paul Carter Lat Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1712,"""TBS Lat Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1713,"""One-Arm Cable Read Delt Fly - Gethin Variation""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1714,"""UP Seated Cable Row""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1715,"""UP Cable Straight-Arm Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1716,"""UN Cable Pull-Through""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1717,"""30 Back Close-Grip Seated Cable Row""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1718,"""30 Back Incline Face-Up Cable Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1719,"""30 Back Kneeling High Cable Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1720,"""30 Back Leaning V-Bar Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1721,"""30 Back Reverse-Grip Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1722,"""30 Back Standing Low Cable Bar Row""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1723,"""30 Back Standing Low Cable Rope Row""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1724,"""30 Back Straight-Arm Bar Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1725,"""30 Back Straight-Arm Rope Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1726,"""30 Back Wide-Grip Behind-The-Head Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1727,"""30 Back Wide-Grip Pull-Down""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1728,"""30 back Wide-Grip Seated Cable Row""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1729,"""Rower""","""Cardio""","""Middle Back""","""Machine""","""Intermediate"""
1730,"""Seated Cable Rows""","""Strength""","""Middle Back""","""Cable""","""Intermediate"""
1731,"""Smith machine bent-over row""","""Strength""","""Middle Back""","""Machine""","""Intermediate"""
1732,"""Leverage High Row""","""Strength""","""Middle Back""","""Machine""","""Beginner"""
1733,"""Machine Low Row""","""Strength""","""Middle Back""","""Machine""","""Intermediate"""
1734,"""Standing lat pull-down""","""Strength""","""Middle Back""","""Machine""","""Intermediate"""
1735,"""30 Back Machine Seated Row""","""Strength""","""Middle Back""","""Machine""","""Intermediate"""
1736,"""30 Back Smith Machine Push-Up""","""Strength""","""Middle Back""","""Machine""","""Intermediate"""
1737,"""Mixed Grip Chin""","""Strength""","""Middle Back""","""Body Only""","""Intermediate"""
1738,"""Rhomboids SMR""","""Stretching""","""Middle Back""","""Body Only""","""Intermediate"""
1739,"""Spinal Stretch""","""Stretching""","""Middle Back""","""Body Only""","""Intermediate"""
1740,"""Upper Back Stretch""","""Stretching""","""Middle Back""","""Body Only""","""Intermediate"""
1741,"""Middle Back Stretch""","""Stretching""","""Middle Back""","""Body Only""","""Intermediate"""
1742,"""TBS Pull-Up""","""Strength""","""Middle Back""","""Body Only""","""Intermediate"""
1743,"""HM Angel Stretch""","""Strength""","""Middle Back""","""Body Only""","""Intermediate"""
1744,"""UNS Foam Roll Upper Back""","""Strength""","""Middle Back""","""Body Only""","""Intermediate"""
1745,"""30 Back Neutral-Grip Pull-Down""","""Strength""","""Middle Back""","""Body Only""","""Intermediate"""
1746,"""30 Back Pull-Up""","""Strength""","""Middle Back""","""Body Only""","""Intermediate"""
1747,"""30 Back Reverse-Grip Pull-Up""","""Strength""","""Middle Back""","""Body Only""","""Intermediate"""
1748,"""ACFT Medicine ball overhead power throw""","""Strength""","""Middle Back""","""Medicine Ball""","""Intermediate"""
1749,"""Upright Row - With Bands""","""Strength""","""Traps""","""Bands""","""Beginner"""
1750,"""Band seated row""","""Strength""","""Traps""","""Bands""","""Intermediate"""
1751,"""Barbell shrug""","""Strength""","""Traps""","""Barbell""","""Intermediate"""
1752,"""Barbell behind-the-back shrug""","""Strength""","""Traps""","""Barbell""","""Intermediate"""
1753,"""Clean Shrug""","""Olympic Weightlifting""","""Traps""","""Barbell""","""Beginner"""
1754,"""Snatch Shrug""","""Olympic Weightlifting""","""Traps""","""Barbell""","""Beginner"""
1755,"""Single-arm inverted row""","""Strength""","""Traps""","""Barbell""","""Intermediate"""
1756,"""Kettlebell sumo deadlift high pull""","""Strength""","""Traps""","""Kettlebells""","""Intermediate"""
1757,"""Standing dumbbell shrug""","""Strength""","""Traps""","""Dumbbell""","""Intermediate"""
1758,"""Standing dumbbell upright row""","""Strength""","""Traps""","""Dumbbell""","""Intermediate"""
1759,"""Dumbbell pull-over""","""Strength""","""Traps""","""Dumbbell""","""Intermediate"""
1760,"""Standing Dumbbell Shrug - Gethin Variation""","""Strength""","""Traps""","""Dumbbell""","""Intermediate"""
1761,"""Single-arm dumbbell row""","""Strength""","""Traps""","""Dumbbell""","""Intermediate"""
1762,"""Lying Face Down Plate Neck Resistance""","""Strength""","""Neck""","""Other""","""Beginner"""
1763,"""Lying Face Up Plate Neck Resistance""","""Strength""","""Neck""","""Other""","""Beginner"""
1764,"""Seated Head Harness Neck Resistance""","""Strength""","""Neck""","""Other""","""Beginner"""
1765,"""Cable straight-bar upright row""","""Strength""","""Traps""","""Cable""","""Intermediate"""
1766,"""Cable shrug""","""Strength""","""Traps""","""Cable""","""Intermediate"""
1767,"""Smith machine shrug""","""Strength""","""Traps""","""Machine""","""Intermediate"""
1768,"""Leverage Shrug""","""Strength""","""Traps""","""Machine""","""Intermediate"""
1769,"""Calf-Machine Shoulder Shrug""","""Strength""","""Traps""","""Machine""","""Beginner"""
1770,"""Smith machine behind-the-back shrug""","""Strength""","""Traps""","""Machine""","""Intermediate"""
1771,"""Smith machine upright row""","""Strength""","""Traps""","""Machine""","""Intermediate"""
1772,"""Machine low row-""","""Strength""","""Traps""","""Machine""","""Intermediate"""
1773,"""Machine Shrug - Gethin Variation""","""Strength""","""Traps""","""Machine""","""Intermediate"""
1774,"""Smith machine single-arm shrug""","""Strength""","""Traps""","""Machine""","""Intermediate"""
1775,"""Isometric Neck Exercise - Sides""","""Strength""","""Neck""","""Body Only""","""Beginner"""
1776,"""Isometric Neck Exercise - Front And Back""","""Strength""","""Neck""","""Body Only""","""Beginner"""
1777,"""Neck Bridge Prone""","""Strength""","""Neck""","""Body Only""","""Beginner"""
1778,"""Side Neck Stretch""","""Stretching""","""Neck""","""Body Only""","""Intermediate"""
1779,"""Neck-SMR""","""Stretching""","""Neck""","""Body Only""","""Intermediate"""
1780,"""Scapular Pull-Up""","""Strength""","""Traps""","""None""","""Beginner"""
1781,"""Single-leg depth squat""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1782,"""Squats - With Bands""","""Strength""","""Quadriceps""","""Bands""","""Beginner"""
1783,"""Hip Flexion with Band""","""Strength""","""Quadriceps""","""Bands""","""Beginner"""
1784,"""Forward Band Walk""","""Strength""","""Quadriceps""","""Bands""","""Beginner"""
1785,"""Boss Everline Resistance-Band Pull Sprint""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1786,"""Banded jump squat""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1787,"""Speed Box Squat""","""Powerlifting""","""Quadriceps""","""Bands""","""Intermediate"""
1788,"""HM Banded Squat Toe Tap""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1789,"""UP Band Abducted Squat""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1790,"""FYR2 Lateral Band Walk""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1791,"""FYR2 Banded Squat Hold-Pulse-Jump Complex""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1792,"""Band split squat""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1793,"""Band front squat""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1794,"""Squat hold with band pull-apart""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1795,"""Banded squat toe tap""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1796,"""Band overhead squat""","""Strength""","""Quadriceps""","""Bands""","""Intermediate"""
1797,"""Quadriceps SMR""","""Stretching""","""Quadriceps""","""Foam Roll""","""Intermediate"""
1798,"""Clean from Blocks""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1799,"""Barbell Full Squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1800,"""Barbell back squat to box""","""Powerlifting""","""Quadriceps""","""Barbell""","""Intermediate"""
1801,"""Push-press""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Intermediate"""
1802,"""Power snatch-""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Expert"""
1803,"""Hang Clean""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1804,"""Barbell walking lunge""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1805,"""Olympic Squat""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1806,"""Narrow-stance squat""","""Strength""","""Quadriceps""","""Barbell""","""Expert"""
1807,"""Box Squat with Bands""","""Powerlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1808,"""Weighted Jump Squat""","""Strength""","""Quadriceps""","""Barbell""","""Beginner"""
1809,"""Squat with Chains""","""Powerlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1810,"""Barbell Squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1811,"""Barbell front squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1812,"""Barbell forward lunge""","""Strength""","""Quadriceps""","""Barbell""","""Expert"""
1813,"""Smith machine box squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1814,"""Barbell step-up""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1815,"""Barbell Bulgarian split squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1816,"""Hang Clean - Below the Knees""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1817,"""Barbell hack squat""","""Strength""","""Quadriceps""","""Barbell""","""Expert"""
1818,"""Hack Squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1819,"""Barbell thruster""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1820,"""Split Jerk""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1821,"""Push-jerk""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Intermediate"""
1822,"""Barbell back squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1823,"""Zercher squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1824,"""Jefferson Squats""","""Strength""","""Quadriceps""","""Barbell""","""Beginner"""
1825,"""Jerk Dip Squat""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1826,"""Barbell side split squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1827,"""Frankenstein Squat""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1828,"""Barbell speed squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1829,"""Single-arm side deadlift""","""Strength""","""Quadriceps""","""Barbell""","""Expert"""
1830,"""Barbell Squat To A Bench""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1831,"""Clean Pull""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1832,"""Front Barbell Squat To A Bench""","""Strength""","""Quadriceps""","""Barbell""","""Beginner"""
1833,"""Barbell reverse lunge""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1834,"""Split Clean""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1835,"""Close-stance dumbbell front squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1836,"""Front Squat (Clean Grip)""","""Strength""","""Quadriceps""","""Barbell""","""Beginner"""
1837,"""Barbell front squat to back squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1838,"""Squat Jerk""","""Strength""","""Quadriceps""","""Barbell""","""Beginner"""
1839,"""Barbell Front-To-Back Squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1840,"""Box Squat with Chains""","""Strength""","""Quadriceps""","""Barbell""","""Beginner"""
1841,"""Snatch from Blocks""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1842,"""Power Snatch from Blocks""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1843,"""Front Squat (Bodybuilder)""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1844,"""Barbell step-down reverse lunge""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1845,"""Squat with Bands""","""Powerlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1846,"""Heaving Snatch Balance""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1847,"""Snatch Balance""","""Olympic Weightlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1848,"""Reverse Band Power Squat""","""Powerlifting""","""Quadriceps""","""Barbell""","""Beginner"""
1849,"""Paul Carter Back Squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1850,"""Paul Carter Barbell Split Squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1851,"""TBS High-Bar Back Squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
1852,"""TBS Barbell Front Squat""","""Strength""","""Quadriceps""","""Barbell""","""Intermediate"""
