Date,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes
2017-09-05 20:52:32,"1 Incline Day","Incline Bench Press (Barbell)",5,230,8,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Incline Bench Press (Barbell)",6,230,8,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Incline Bench Press (Barbell)",7,240,8,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Incline Press (Dumbbell)",1,180,10,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Incline Press (Dumbbell)",2,190,9,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Incline Press (Dumbbell)",3,190,8,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Weighted dips",1,0,10,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Weighted dips",2,0,10,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Front Raise (Dumbbell)",1,25,12,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Front Raise (Dumbbell)",2,25,12,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Tricep pushdown",1,140,10,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Tricep pushdown",2,140,10,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Tricep pushdown",3,160,10,0,0,"",""
2017-09-05 20:52:32,"1 Incline Day","Tricep pushdown",4,160,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Chin Up",1,52.5,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Chin Up",2,52.5,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Chin Up",3,52.5,9,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Chin Up",4,25,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Chin Up",5,25,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Bicep Curl (Barbell)",1,100,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Bicep Curl (Barbell)",2,100,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Bent Over Row (Dumbbell)",1,100,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Bent Over Row (Dumbbell)",2,100,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Bent Over Row (Dumbbell)",3,75,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Bent Over Row (Dumbbell)",4,75,10,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",1,200,12,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",2,215,12,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",3,220,13,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",4,220,13,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",5,190,8,0,0,"",""
2017-09-08 18:09:53,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",6,190,8,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Squat (Barbell)",1,185,5,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Squat (Barbell)",2,225,6,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Squat (Barbell)",3,280,6,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Squat (Barbell)",4,320,5,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Squat (Barbell)",5,320,6,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Squat (Barbell)",6,325,5,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Squat (Barbell)",7,325,5,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Squat (Barbell)",8,325,5,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Leg outward fly",1,160,12,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Leg outward fly",2,160,12,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Deadlift - Trap Bar",1,225,6,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Deadlift - Trap Bar",2,275,6,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Deadlift - Trap Bar",3,325,6,0,0,"",""
2017-09-09 11:57:53,"1 - Heavy Squats","Deadlift - Trap Bar",4,325,6,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",1,110,5,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",2,110,5,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",3,150,6,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",4,195,6,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",5,230,8,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",6,230,8,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",7,230,8,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Shoulder Press (Standing)",1,65,12,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Shoulder Press (Standing)",2,65,12,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Bench Press (Barbell)",1,185,6,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Bench Press (Barbell)",2,205,6,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Bench Press (Barbell)",3,225,6,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Bench Press (Barbell)",4,245,6,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Bench Press (Barbell)",5,250,7,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Bench Press (Barbell)",6,250,6,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Overhead Press (Dumbbell)",1,120,14,0,0,"",""
2017-09-10 17:59:56,"2 - Shoulders ","Overhead Press (Dumbbell)",2,130,12,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Chin Up",1,52.5,9,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Chin Up",2,55,8,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Chin Up",3,55,10,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Chin Up",4,30,12,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Chin Up",5,30,10,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Bicep Curl (Barbell)",1,90,12,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Bicep Curl (Barbell)",2,90,12,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Bicep Curl (Barbell)",3,90,12,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",1,230,12,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",2,230,12,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",3,235,12,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",4,230,12,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Lat Pulldown ",1,170,10,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Lat Pulldown ",2,170,10,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Lat Pulldown ",3,150,12,0,0,"",""
2017-09-12 20:17:20,"2 - Back Heavy Chins","Hammer Curl (Dumbbell )",1,60,12,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Squat (Barbell)",1,135,5,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Squat (Barbell)",2,225,6,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Squat (Barbell)",3,280,6,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Squat (Barbell)",4,325,5,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Squat (Barbell)",5,325,5,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Squat (Barbell)",6,335,5,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Squat (Barbell)",7,335,6,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Leg outward fly",1,160,12,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Leg outward fly",2,140,12,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Leg outward fly",3,140,12,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Leg outward fly",4,130,16,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Glute extension. ",1,115,12,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Glute extension. ",2,115,12,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Deadlift (Barbell)",1,245,5,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Deadlift (Barbell)",2,295,5,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Deadlift (Barbell)",3,315,5,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Good Morning (Barbell)",1,100,12,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Good Morning (Barbell)",2,100,12,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Good Morning (Barbell)",3,110,12,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Leg press (hinge )",1,520,12,0,0,"",""
2017-09-13 20:38:36,"2 Legs-high Reps","Leg press (hinge )",2,520,12,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Incline Bench Press (Barbell)",1,135,5,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Incline Bench Press (Barbell)",2,135,5,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Incline Bench Press (Barbell)",3,185,5,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Incline Bench Press (Barbell)",4,195,7,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Incline Bench Press (Barbell)",5,235,8,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Incline Bench Press (Barbell)",6,235,8,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Incline Bench Press (Barbell)",7,235,8,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Incline Bench Press (Barbell)",8,225,8,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Incline Bench Press (Barbell)",9,225,8,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Bench Press (Barbell)",1,185,8,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Bench Press (Barbell)",2,185,8,0,0,"",""
2017-09-15 00:13:35,"1 Incline Day","Bench Press (Barbell)",3,225,8,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Chin Up",1,0,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Chin Up",2,0,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Chin Up",3,0,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Chin Up",4,0,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Chin Up",5,0,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Hammer seated row (CLOSE GRIP)",1,180,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Hammer seated row (CLOSE GRIP)",2,230,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Hammer seated row (CLOSE GRIP)",3,230,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Hammer seated row (CLOSE GRIP)",4,230,10,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Bicep Curl (Barbell)",1,100,9,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Bicep Curl (Barbell)",2,100,8,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Bicep Curl (Barbell)",3,75,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Seated Cable Row (close Grip)",1,135,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Seated Cable Row (close Grip)",2,145,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Seated Cable Row (close Grip)",3,160,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Seated Cable Row (close Grip)",4,175,12,0,0,"",""
2017-09-16 12:52:48,"1 Heavy   Rows","Seated Cable Row (close Grip)",5,175,12,0,0,"",""
2017-09-17 14:07:44,"2 Legs-high Reps","Squat (Barbell)",1,185,5,0,0,"",""
2017-09-17 14:07:44,"2 Legs-high Reps","Squat (Barbell)",2,185,5,0,0,"",""
2017-09-17 14:07:44,"2 Legs-high Reps","Squat (Barbell)",3,225,6,0,0,"",""
2017-09-17 14:07:44,"2 Legs-high Reps","Squat (Barbell)",4,275,5,0,0,"",""
2017-09-17 14:07:44,"2 Legs-high Reps","Squat (Barbell)",5,295,5,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",1,100,6,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",2,105,6,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",3,195,7,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",4,235,8,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",5,235,7,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",6,235,6,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",7,225,8,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",8,195,8,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Bench Press (Barbell)",1,185,6,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Bench Press (Barbell)",2,230,7,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Bench Press (Barbell)",3,250,6,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Bench Press (Barbell)",4,255,6,0,0,"",""
2017-09-18 21:39:00,"2 - Shoulders ","Bench Press (Barbell)",5,260,7,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Chin Up",1,55,9,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Chin Up",2,55,10,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Chin Up",3,55,10,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Chin Up",4,55,10,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Chin Up",5,0,15,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",1,230,12,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",2,230,12,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",3,230,12,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",4,230,10,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",5,230,9,0,0,"",""
2017-09-20 19:46:03,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",6,180,10,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",1,185,5,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",2,225,6,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",3,285,6,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",4,325,5,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",5,325,5,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",6,335,6,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",7,345,5,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",8,350,5,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Leg curl",1,140,9,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Leg curl",2,140,10,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Good Morning (Barbell)",1,105,10,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Good Morning (Barbell)",2,115,12,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",1,185,5,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",2,225,6,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",3,285,6,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",4,325,5,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",5,325,5,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",6,335,6,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",7,345,5,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Squat (Barbell)",8,350,5,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Leg curl",1,140,9,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Leg curl",2,140,10,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Good Morning (Barbell)",1,105,10,0,0,"",""
2017-09-22 18:32:43,"1 - Heavy Squats","Good Morning (Barbell)",2,115,12,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Incline Bench Press (Barbell)",1,135,5,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Incline Bench Press (Barbell)",2,135,5,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Incline Bench Press (Barbell)",3,185,5,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Incline Bench Press (Barbell)",4,230,8,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Incline Bench Press (Barbell)",5,230,8,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Incline Bench Press (Barbell)",6,240,7,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Incline Bench Press (Barbell)",7,240,7,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Weighted dips",1,0,10,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Weighted dips",2,0,10,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Weighted dips",3,0,10,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Weighted dips",4,0,10,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Overhead Press (Barbell)",1,185,10,0,0,"",""
2017-09-23 12:26:10,"1 Incline Day","Overhead Press (Barbell)",2,195,10,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Chin Up",1,62.5,8,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Chin Up",2,62.5,8,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Chin Up",3,37.5,10,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Chin Up",4,37.5,10,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Chin Up",5,37.5,10,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Chin Up",6,10,15,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Seated Cable Row (close Grip)",1,170,12,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Seated Cable Row (close Grip)",2,170,12,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Seated Cable Row (close Grip)",3,190,10,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Seated Cable Row (close Grip)",4,190,10,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Bicep Curl (Barbell)",1,100,11,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Bicep Curl (Barbell)",2,100,11,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Bicep Curl (Barbell)",3,100,10,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Hammer Curl (Dumbbell )",1,70,13,0,0,"",""
2017-09-24 13:35:45,"2 - Back Heavy Chins","Hammer Curl (Dumbbell )",2,70,13,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Incline Bench Press (Barbell)",1,135,5,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Incline Bench Press (Barbell)",2,135,5,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Incline Bench Press (Barbell)",3,185,5,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Incline Bench Press (Barbell)",4,225,8,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Incline Bench Press (Barbell)",5,235,8,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Incline Bench Press (Barbell)",6,235,8,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Incline Bench Press (Barbell)",7,200,12,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Incline Bench Press (Barbell)",8,205,11,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Seated Shoulder  Press (Barbell)",1,135,10,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Seated Shoulder  Press (Barbell)",2,185,8,0,0,"",""
2017-10-03 20:21:54,"1 Incline Day","Seated Shoulder  Press (Barbell)",3,190,10,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Chin Up",1,55,10,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Chin Up",2,55,10,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Chin Up",3,55,8,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Chin Up",4,30,8,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Chin Up",5,30,12,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Chin Up",6,30,9,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Seated Cable Row (close Grip)",1,190,10,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Seated Cable Row (close Grip)",2,190,10,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Seated Cable Row (close Grip)",3,140,14,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Seated Cable Row (close Grip)",4,140,14,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Bicep Curl (Barbell)",1,70,12,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Bicep Curl (Barbell)",2,70,12,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Bicep Curl (Barbell)",3,70,12,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Hammer Curl (Dumbbell )",1,80,12,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Hammer Curl (Dumbbell )",2,80,12,0,0,"",""
2017-10-04 19:13:58,"2 - Back Heavy Chins","Hammer Curl (Dumbbell )",3,80,12,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Squat (Barbell)",1,185,6,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Squat (Barbell)",2,185,6,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Squat (Barbell)",3,230,6,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Squat (Barbell)",4,255,6,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Squat (Barbell)",5,275,6,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Squat (Barbell)",6,295,5,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Squat (Barbell)",7,325,5,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Squat (Barbell)",8,330,5,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Squat (Barbell)",9,330,5,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Squat (Barbell)",10,225,10,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Good Morning (Barbell)",1,115,10,0,0,"",""
2017-10-05 19:09:24,"1 - Heavy Squats","Good Morning (Barbell)",2,115,12,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",1,95,7,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",2,135,6,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",3,185,7,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",4,225,8,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",5,230,8,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",6,230,8,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Seated Shoulder  Press (Barbell)",7,200,10,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Bench Press (Barbell)",1,185,6,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Bench Press (Barbell)",2,235,8,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Bench Press (Barbell)",3,250,6,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Bench Press (Barbell)",4,255,6,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Bench Press (Barbell)",5,260,5,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Lateral Raise (Dumbbells)",1,40,15,0,0,"",""
2017-10-07 12:57:09,"2 - Shoulders ","Lateral Raise (Dumbbells)",2,40,15,0,0,"",""
2017-10-08 13:12:58,"2 - Back Heavy Chins","Chin Up",1,0,10,0,0,"",""
2017-10-08 13:12:58,"2 - Back Heavy Chins","Chin Up",2,35,10,0,0,"",""
2017-10-08 13:12:58,"2 - Back Heavy Chins","Chin Up",3,35,9,0,0,"",""
2017-10-08 13:12:58,"2 - Back Heavy Chins","Chin Up",4,35,8,0,0,"",""
2017-10-08 13:12:58,"2 - Back Heavy Chins","Chin Up",5,35,9,0,0,"",""
2017-10-08 13:12:58,"2 - Back Heavy Chins","Bicep Curl (Barbell)",1,80,12,0,0,"",""
2017-10-08 13:12:58,"2 - Back Heavy Chins","Bent Over Row (Dumbbell)",1,100,10,0,0,"",""
2017-10-08 13:12:58,"2 - Back Heavy Chins","Bent Over Row (Dumbbell)",2,100,10,0,0,"",""
2017-10-08 13:12:58,"2 - Back Heavy Chins","Hammer seated row (CLOSE GRIP)",1,230,15,0,0,"",""
